STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2008/10/4,,42,63,6.71,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/5,,42,54,1.12,6.9,1,1,,,1,,,1,1,,,1,,,1,,,,,
USW00014765,2008/10/6,,44,61,7.61,17,1,,,,,,,,,,,,,,1,,,,,
USW00014765,2008/10/7,,42,65,6.26,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/8,,39,69,5.14,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/9,,58,73,9.62,19.9,1,,,,1,,,1,,,,1,,,1,,,,,
USW00014765,2008/10/10,,50,71,6.04,15,1,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/11,,46,69,4.7,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/12,,46,68,4.92,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/13,,50,70,6.04,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/14,,51,64,6.93,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/15,,52,68,4.7,15,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2008/10/16,,52,70,7.61,21.9,1,,,,,,1,1,,,,1,,,1,,,,,
USW00014765,2008/10/17,,45,60,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/18,,40,55,10.51,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/19,,40,51,16.11,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/20,,37,59,8.5,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/21,,32,63,4.7,17.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2008/10/22,,40,47,13.42,23,1,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2008/10/23,,32,50,8.95,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/24,,31,60,4.03,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/25,,42,64,11.63,28,1,,1,,1,,,,,,,1,,,1,,,,,
USW00014765,2008/10/26,,44,66,7.83,30,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2008/10/27,,41,64,3.13,10.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2008/10/28,,38,51,13.42,25.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/10/29,,32,47,13.65,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/30,,30,48,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/10/31,,29,63,8.5,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/1,,40,64,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/2,,29,47,7.38,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/3,,26,55,2.68,10.1,1,,,,,,,,,,,1,,,,,,,1,
USW00014765,2008/11/4,,37,60,2.46,13,1,1,,,,,,,1,,,1,,,,,,,,
USW00014765,2008/11/5,,48,66,5.82,17.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/11/6,,55,59,12.53,21.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/11/7,,55,61,5.82,14.1,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2008/11/8,,56,60,6.49,16.1,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,2008/11/9,,43,59,8.28,19.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2008/11/10,,37,53,7.16,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2008/11/11,,34,50,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/12,,32,48,1.34,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/13,,34,55,4.47,14.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/11/14,,51,61,4.03,13,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,2008/11/15,,57,68,13.87,36.9,1,1,1,,1,,,,1,,,,1,,,,,,,
USW00014765,2008/11/16,,41,67,14.32,28,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2008/11/17,,33,48,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/18,,27,41,12.53,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/19,,23,34,12.08,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/20,,21,36,6.26,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/21,,21,36,6.26,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/22,,20,30,11.41,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/23,,21,34,9.84,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/24,,22,44,3.8,16.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2008/11/25,,35,52,7.83,29.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/11/26,,27,46,4.7,17.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/27,,31,46,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/28,,28,50,5.82,19.9,1,,,,1,,,,,,,,,,1,,,,,
USW00014765,2008/11/29,,29,46,6.93,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/11/30,,25,43,5.82,15,1,,1,1,1,,,,,,,1,,,1,,,,,
USW00014765,2008/12/1,,43,58,12.3,25.1,1,1,,,1,,,,1,,,1,1,,1,,,,,
USW00014765,2008/12/2,,36,49,9.17,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/3,,28,44,5.14,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/4,,31,54,11.18,29.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2008/12/5,,29,41,8.28,16.1,,,,,,,,,,,,,1,,1,,,,,
USW00014765,2008/12/6,,21,37,3.13,10.1,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2008/12/7,,22,34,11.18,32,1,,,,,,,1,,,,1,,,1,,1,,,
USW00014765,2008/12/8,,14,24,9.4,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/9,,15,56,8.5,28,1,,,,1,,,,,,,1,1,,1,,1,,,
USW00014765,2008/12/10,,43,62,18.34,34.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/12/11,,37,43,12.53,17.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2008/12/12,,32,63,15.88,42.9,1,,1,,1,,,,,,,,1,,1,,,,,
USW00014765,2008/12/13,,21,32,10.74,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/14,,19,48,7.83,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/15,,44,62,17.45,31.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2008/12/16,,28,58,9.62,23,1,,1,1,1,,,,,,,1,,,1,,1,,,
USW00014765,2008/12/17,,27,39,6.71,13,1,,,1,1,,,,,,,,1,,1,,1,,,
USW00014765,2008/12/18,,28,41,6.49,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/19,,19,31,10.96,25.1,1,1,,,,,,1,1,,,,,,1,,1,,,1
USW00014765,2008/12/20,,15,21,15.88,19.9,1,,,,,,1,1,,,,1,,,1,,1,,,
USW00014765,2008/12/21,,20,34,12.08,25.1,1,1,1,1,1,,1,1,1,,,,,,1,,,,,
USW00014765,2008/12/22,,15,27,16.11,25.1,,,,,,,,,1,,,,,,,,1,,,
USW00014765,2008/12/23,,14,28,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/24,,26,54,12.97,32,1,,1,1,1,,,,,,,,1,,1,,1,,,
USW00014765,2008/12/25,,30,56,15.21,32,1,,,,1,,,,,,,,,,1,,,,,
USW00014765,2008/12/26,,23,39,4.25,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/27,,37,50,9.17,17.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2008/12/28,,45,60,14.32,25.1,1,,,,,,,,,,,1,1,,,,,,,
USW00014765,2008/12/29,,28,45,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008/12/30,,29,40,14.09,33.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2008/12/31,,10,30,14.99,30,1,1,,,,,,1,1,,,,,,1,,1,,,1
USW00014765,2009/1/1,,6,20,14.09,23.9,,,,,,,,1,1,,,,,,,,,,,
USW00014765,2009/1/2,,9,37,5.82,21.9,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2009/1/3,,24,35,14.99,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/4,,22,38,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/5,,25,41,7.16,17.9,,,,,1,,,,,,,,1,1,1,1,,,,
USW00014765,2009/1/6,,26,33,5.37,15,,,,1,1,,,,,,,,,,1,1,1,,,
USW00014765,2009/1/7,,29,37,7.38,14.1,1,1,,,1,1,,,1,,,,1,,1,,,,,
USW00014765,2009/1/8,,26,41,17.9,32,1,,,,1,,,,,,,1,,,1,,1,,,
USW00014765,2009/1/9,,20,30,13.87,23.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/10,,15,29,5.59,14.1,1,,,,,,,1,,,,1,,,1,,1,,,
USW00014765,2009/1/11,,23,28,10.07,21,1,,,1,1,,1,1,,,,,,,1,,1,,,
USW00014765,2009/1/12,,17,30,7.83,17,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/1/13,,14,37,2.68,12.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/1/14,,15,36,12.75,25.1,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2009/1/15,,10,17,10.07,17.9,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/1/16,,4,18,7.61,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/17,,4,19,5.82,14.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/1/18,,17,30,4.7,10.1,1,1,,,,,,1,,,,1,,,1,,1,,,1
USW00014765,2009/1/19,,24,33,4.92,12.1,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/1/20,,22,32,7.61,17,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/1/21,,14,28,8.95,14.1,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2009/1/22,,14,33,10.29,21,,,,,,,,1,,,,,,,,,,,,
USW00014765,2009/1/23,,14,40,5.82,15,1,,,,,,1,1,,,,1,,,,,,,,
USW00014765,2009/1/24,,13,40,14.09,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/25,,1,24,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/26,,7,26,4.25,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/27,,20,28,5.14,16.1,,,,,,,,,,,,,,,,,1,,,
USW00014765,2009/1/28,,23,42,8.95,25.1,1,1,1,1,1,,,,,,,,,,1,1,1,,,
USW00014765,2009/1/29,,22,38,9.62,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/30,,17,40,6.26,17.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2009/1/31,,17,26,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/1,,19,45,7.61,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/2,,27,48,4.7,19.9,1,1,,,,,,,1,,,1,,,,,,,,1
USW00014765,2009/2/3,,26,36,15.43,28,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/2/4,,15,27,9.62,15,1,,,,,,,,,,,1,,,1,,1,,,
USW00014765,2009/2/5,,8,20,11.41,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/6,,5,28,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/7,,13,46,9.62,21.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/2/8,,34,55,13.42,30,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/2/9,,26,40,6.49,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/10,,26,39,3.8,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/11,,35,58,5.82,14.1,1,1,,,,,,,1,,,1,,,,,,,,
USW00014765,2009/2/12,,41,54,18.57,34.9,1,1,,,1,,,,1,,,1,,,1,,,,,
USW00014765,2009/2/13,,27,42,14.76,25.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2009/2/14,,24,42,11.63,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/15,,27,42,9.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/16,,24,39,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/17,,23,39,7.61,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/18,,20,39,8.95,21.9,1,,,1,1,,,,,,,1,,,1,,1,,,
USW00014765,2009/2/19,,27,50,9.17,31.1,1,1,,1,1,,,,1,,,,1,,1,,,,,
USW00014765,2009/2/20,,21,31,16.78,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/21,,25,40,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/22,,27,42,8.5,32,1,,,,1,,,,,,,1,,,1,,1,,,
USW00014765,2009/2/23,,22,35,19.69,29.1,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2009/2/24,,20,36,12.53,21,,,,,,,,,,,,,,,,,1,,,
USW00014765,2009/2/25,,20,38,4.47,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/2/26,,24,49,7.61,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/2/27,,33,60,16.78,34.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/2/28,,32,51,12.3,23,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/3/1,,24,32,16.11,21.9,1,,1,1,1,,1,1,,,,,1,,1,,1,,,
USW00014765,2009/3/2,,18,25,18.34,34.9,1,1,,,,,,1,1,,,,,,1,,1,,,
USW00014765,2009/3/3,,15,26,10.51,17,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2009/3/4,,8,31,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/5,,14,39,6.26,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/6,,30,48,12.3,23.9,,,,,,,,,,,,,,,1,,,,,
USW00014765,2009/3/7,,32,63,8.28,17.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/3/8,,43,63,9.17,21,1,,,,1,,1,1,,,,1,,,1,,,,,
USW00014765,2009/3/9,,32,43,12.53,21.9,1,,1,1,1,,,,,,,,1,,1,,1,,,
USW00014765,2009/3/10,,29,46,7.38,14.1,,,,1,1,,,,,,,,,,1,,,,,
USW00014765,2009/3/11,,37,51,13.42,29.1,1,,1,1,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/3/12,,28,42,12.3,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/13,,24,35,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/14,,23,47,6.49,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/15,,33,53,5.37,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/3/16,,30,48,8.28,16.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/3/17,,30,49,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/18,,29,56,11.86,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/19,,38,48,6.04,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/3/20,,28,42,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/21,,23,47,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/22,,31,52,10.74,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/23,,22,35,14.32,25.9,,,,,,,,,,,,,,,1,,1,,,
USW00014765,2009/3/24,,22,47,15.21,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/25,,32,54,8.95,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/3/26,,27,49,6.71,17,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/3/27,,41,61,9.17,17,1,,,,,,,,,,,1,1,,1,,,,,
USW00014765,2009/3/28,,39,55,6.93,13,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/3/29,,41,47,9.17,19.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/3/30,,39,48,13.2,25.9,1,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/3/31,,35,57,8.95,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/1,,31,43,5.82,14.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/4/2,,42,52,2.91,8.9,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,2009/4/3,,47,57,8.28,19.9,1,1,1,,1,,,,1,,,,1,,,,,,,
USW00014765,2009/4/4,,42,54,17,29.1,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/4/5,,41,60,13.42,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/6,,35,54,8.5,23.9,1,,1,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/4/7,,36,51,9.4,21.9,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2009/4/8,,33,46,10.07,23,,,,,,,,,,,,,,,1,,,,,
USW00014765,2009/4/9,,30,60,8.95,23.9,1,,,,,,,1,,,,,,,,,,,,
USW00014765,2009/4/10,,34,62,6.93,17.9,1,,1,,1,,,1,,,,1,,,1,,,,,
USW00014765,2009/4/11,,37,47,14.32,23,1,,1,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/4/12,,33,45,14.99,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/13,,31,54,11.63,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/14,,40,54,5.59,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/15,,38,57,14.32,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/16,,36,55,11.63,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/17,,38,69,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/18,,50,70,8.5,23,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/4/19,,41,57,11.18,21,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/4/20,,36,54,11.41,23,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/4/21,,47,57,9.84,23,1,1,1,,1,,,,1,,,,1,,1,,,,,
USW00014765,2009/4/22,,46,59,9.17,21,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,2009/4/23,,44,57,14.09,25.1,1,,,,,,,,,,,,1,,1,,,,,
USW00014765,2009/4/24,,43,68,9.62,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/25,,48,63,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/26,,52,88,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/27,,52,68,6.93,16.1,1,,,,,,1,1,,,,,,,,,,,,
USW00014765,2009/4/28,,51,89,14.32,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/4/29,,43,64,11.41,25.9,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/4/30,,37,64,8.95,19.9,,,,,,,,,,,,,1,,,,,,,
USW00014765,2009/5/1,,54,65,11.41,19.9,1,,,,1,,1,1,,,,1,1,,1,,,,,
USW00014765,2009/5/2,,54,68,7.61,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/5/3,,47,61,5.82,17,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/5/4,,50,57,4.7,12.1,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/5/5,,47,54,12.3,23,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/5/6,,46,62,8.28,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/5/7,,50,67,8.05,19.9,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/5/8,,51,72,8.5,19.9,1,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/9,,54,69,6.71,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/5/10,,49,66,15.88,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/11,,42,62,8.5,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/12,,46,64,5.59,19.9,1,,1,,1,,,,,,,,,,1,,,,,
USW00014765,2009/5/13,,43,66,8.05,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/14,,48,63,13.87,30,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/5/15,,52,69,7.38,17.9,1,1,,,,,,,1,,,1,,,1,,,,,
USW00014765,2009/5/16,,50,71,8.05,21,1,1,,,1,,,,1,,,,1,,1,,,,,
USW00014765,2009/5/17,,52,62,11.18,21.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/5/18,,43,53,7.38,16.1,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/5/19,,42,65,7.61,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/20,,48,78,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/21,,54,85,11.18,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/22,,59,84,9.4,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/23,,55,67,8.5,15,,,,,1,,,,,,,,,,1,,,,,
USW00014765,2009/5/24,,54,81,6.04,17.9,1,,1,,1,,,1,,,,1,,,1,,,,,
USW00014765,2009/5/25,,56,78,8.5,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/5/26,,48,61,9.17,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/5/27,,47,58,5.82,12.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/5/28,,49,59,11.18,16.1,1,,,,,,,,,,,1,1,,,,,,,
USW00014765,2009/5/29,,50,65,3.8,10.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/5/30,,59,78,7.16,19.9,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/5/31,,51,77,9.84,23,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/6/1,,43,70,9.84,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/6/2,,56,77,6.71,16.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2009/6/3,,56,75,6.93,17.9,1,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/6/4,,54,69,6.26,16.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/6/5,,54,61,6.49,14.1,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/6/6,,54,70,9.17,17,1,,,,,,1,1,,,,1,,,1,,,,,
USW00014765,2009/6/7,,58,81,7.61,17,1,,,,,,,,,,,1,,,1,,,,,
USW00014765,2009/6/8,,59,77,7.38,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/6/9,,55,61,5.59,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/6/10,,55,64,6.71,13,1,,,,1,,1,1,,,,1,1,,1,,,,,
USW00014765,2009/6/11,,56,66,6.93,14.1,1,,,,1,,,,1,,,1,1,,1,,,,,
USW00014765,2009/6/12,,59,76,5.82,17.9,1,1,,,1,,,,1,,,1,1,,1,,,,,
USW00014765,2009/6/13,,61,78,6.93,16.1,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/6/14,,55,69,5.59,15,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/6/15,,53,69,6.26,14.1,,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/6/16,,52,70,6.93,14.1,,,,,,,,,,,,,,,1,,,,,
USW00014765,2009/6/17,,49,71,6.04,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/6/18,,52,67,8.28,17.9,1,,,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/6/19,,63,74,6.71,16.1,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,2009/6/20,,61,73,5.82,14.1,1,1,,,1,,,1,1,,,,,,1,,,,,
USW00014765,2009/6/21,,62,69,15.43,28,1,,,,1,,1,1,,,,1,1,,1,,,,,
USW00014765,2009/6/22,,60,63,15.88,25.1,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/6/23,,62,69,12.53,21,1,,,,1,,,1,,,,1,1,,1,,,,,
USW00014765,2009/6/24,,59,67,8.05,15,1,,,,1,,,,,,,1,1,,1,,,,,
USW00014765,2009/6/25,,61,74,3.8,10.1,1,,,,,,,,,,,1,,,,,,,,
USW00014765,2009/6/26,,62,79,6.93,17,1,,1,,1,,1,1,,,,,,,1,,,,,
USW00014765,2009/6/27,,63,79,7.16,16.1,1,,1,,,,,1,,,,1,,,,,,,,
USW00014765,2009/6/28,,61,72,8.95,15,1,,,,1,,1,1,,,,1,1,,,,,,,
USW00014765,2009/6/29,,64,76,5.82,17.9,1,,,,1,,1,1,,,,1,,,1,,,,,
USW00014765,2009/6/30,,62,79,6.93,16.1,1,1,,,1,,1,1,1,,,,,,1,,,,,
USW00014765,2009/7/1,,62,71,6.26,19.9,1,,1,,1,,,1,,,,,,,1,,,,,
USW00014765,2009/7/2,,60,74,7.38,23,1,,1,,1,,,,,,,,1,,,,,,,
USW00014765,2009/7/3,,63,75,5.59,28,1,1,1,,1,,1,1,,,,,,,,,,,,
USW00014765,2009/7/4,,61,79,10.74,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/5,,57,79,11.18,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/6,,58,80,5.59,15,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/7,,61,68,6.93,17.9,1,1,1,,1,,1,1,,,,,,,,,,,,
USW00014765,2009/7/8,,60,75,8.28,21.9,1,,1,,1,,,,,1,,,1,,,,,,,
USW00014765,2009/7/9,,56,70,8.28,16.1,1,,,,1,,,,,,,,1,,1,,,,,
USW00014765,2009/7/10,,52,74,5.14,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/11,,53,73,10.29,19.9,1,,1,,1,,,,,,,1,,,1,,,,,
USW00014765,2009/7/12,,63,79,7.83,16.1,1,,1,,,,,,,,,1,,,1,,,,,
USW00014765,2009/7/13,,58,77,10.51,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/14,,57,77,8.28,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/15,,57,80,9.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2009/7/16,,63,80,9.17,21,1,,1,,1,,1,1,,,,1,,,1,,,,,
USW00014765,2009/7/17,,66,84,4.92,14.1,1,1,1,,1,,,,1,,,1,,,1,,,,,
USW00014765,2009/7/18,,68,85,7.38,19.9,1,,1,,,,1,1,,,,,,,1,,,,,
